SessionId	ItemId	Time
3140	2340	969039469
3140	509	969039469
3140	2006	969039500
3140	597	969039541
3140	932	969039541
3140	1101	969039541
3140	339	969039541
3140	3479	969039580
3140	708	969039580
3140	266	969039635
3140	2633	969039715
3140	468	969039715
3140	105	969039715
3140	3528	969039715
3140	1959	969039903
3140	207	969039965
3140	362	969039965
3140	46	969039965
3140	1441	969040046
3140	3257	969040069
3140	1409	969040116
3140	2405	969040116
3140	2143	969040187
3140	3206	969040224
3140	1801	969040224
3140	1654	969040449
3140	2174	969040449
3140	2622	969040490
3140	1967	969040490
3140	2193	969040522
3140	3489	969040550
3140	1617	969040633
3140	2987	969040669
3140	608	969040772
3140	2762	969040772
3140	50	969040772
3140	904	969040813
3140	1358	969040813
3140	3147	969040813
3140	1036	969040813
3140	1610	969040847
3140	2391	969040847
3140	161	969040871
3140	2819	969040922
3140	3256	969040982
3140	1370	969040982
3140	733	969041028
3140	349	969041056
3140	2320	969041547
3140	3758	969041621
3140	3403	969041788
3140	296	969042043
3140	2875	1020012673
3140	2067	1020012724
3140	2	1020012770
3140	1955	1020012808
3140	491	1020012902
3140	2115	1020012928
3140	952	1020012958
3140	1282	1020012987
3140	1816	1020013089
3140	2334	1020013157
3140	1711	1020013157
3140	508	1020013157
3140	2146	1020013269
3140	3863	1020013352
3140	653	1020013399
3140	648	1020013458
3140	2402	1020013487
3140	3924	1020013487
3140	260	1020013521
3140	1286	1020013685
3140	2359	1020013708
3140	1951	1020013861
3140	837	1020013975
3140	3638	1020014013
3140	2047	1020014013
3140	3950	1020014043
3140	1280	1020014063
3140	1270	1020014119
3140	1496	1020014119
3140	1079	1020014140
3140	592	1020014180
3140	2470	1020014197
3140	3484	1020014213
3140	282	1020014243
3140	805	1020014243
3140	1010	1020014243
3140	3060	1020014261
3141	778	969033164
3141	1197	969033164
3141	1777	969033164
3141	3175	969033188
3141	1968	969033207
3141	1277	969033267
3141	3418	969033267
3141	1356	969033267
3141	589	969033283
3141	2006	969033283
3141	474	969033324
3141	2571	969033324
3141	2916	969033324
3141	377	969033324
3141	329	969033349
3141	10	969033349
3141	380	969033349
3141	1370	969033372
3141	368	969033372
3141	2023	969033372
3141	555	969033372
3141	2628	969033405
3141	1722	969033422
3141	1580	969033422
3141	316	969033444
3141	198	969033455
3141	480	969033483
3141	2822	969033508
3141	434	969033539
3141	648	969033539
3141	158	969033539
3141	208	969033584
3141	2858	969033603
3141	2324	969033618
3141	2396	969033618
3141	1641	969033772
3141	1265	969033800
3141	2289	969033836
3141	1079	969033887
3141	1307	969033903
3141	2918	969033903
3141	3868	969033956
3141	2001	969034013
3141	2011	969034013
3142	2324	968988605
3142	1729	968988605
3142	260	968988872
3142	306	968988872
3142	1213	968988872
3142	1219	968988872
3142	296	968988893
3142	1299	968988921
3142	3152	968988945
3142	3019	968988995
3142	750	968988995
3142	3095	968989035
3142	111	968989035
3142	2858	968989054
3142	608	968989054
3142	1179	968989128
3142	162	968989157
3142	3201	968989189
3142	3424	968989189
3142	1419	968989242
3142	912	968989242
3142	1206	968989274
3142	1617	968989326
3142	50	968989326
3142	3342	968989388
3142	1247	968989388
3142	2599	968989433
3142	1089	968989549
3142	1237	968989549
3142	72	968989585
3142	1094	968989585
3142	1258	968989617
3142	1394	968989617
3142	1208	968989654
3142	1222	968989686
3142	1231	968989686
3142	1288	968989749
3142	2064	968989796
3142	924	968989861
3142	2918	968989861
3142	1263	968989889
3142	1265	968989889
3142	1285	968989889
3142	1186	968989959
3142	2997	968990077
3142	1966	968990077
3142	3203	968990115
3142	1199	968990115
3142	456	968990171
3142	1358	968990172
3142	1273	968990256
3142	2348	968990308
3142	2020	968990308
3142	2968	968990308
3142	1259	968990341
3142	2248	968990341
3142	1090	968990341
3142	2973	968990361
3142	3210	968990389
3142	1196	968990389
3142	1198	968990389
3142	2313	968990408
3142	1240	968990437
3142	3169	968990474
3142	1261	968990558
3142	2917	968990558
3142	2352	968990593
3142	1216	968990593
3142	2022	968990593
3142	3684	968990660
3142	1649	968990893
3143	902	968986485
3143	3098	968986531
3143	920	968986601
3143	290	968986601
3143	342	968986601
3143	1251	968986805
3143	344	968986841
3143	969	968986928
3143	2791	968986970
3143	2792	968986970
3143	2858	968987060
3143	900	968987116
3143	2539	968987151
3143	2897	968987175
3143	1230	968987236
3143	669	968987287
3143	1784	968987381
3143	34	968987474
3143	1270	968987532
3143	1078	968987580
3143	2870	968987613
3143	851	968987613
3143	2997	968987710
3143	3672	968987738
3143	2352	968987824
3143	568	968987824
3143	1732	968987862
3143	2843	968987931
3143	541	968987970
3143	1171	968988058
3143	3005	968988094
3143	2908	968988138
3143	110	968988193
3143	211	968988304
3143	2355	968988348
3143	3361	968988348
3143	2830	968988412
3143	3552	968988412
3143	912	968988488
3143	2357	968988563
3143	1252	968988631
3143	3148	968988655
3143	923	968988684
3143	1172	968988684
3143	39	968988759
3143	1094	968988976
3143	2110	968989128
3143	36	968989128
3143	1088	968989261
3143	1962	968989362
3143	232	968989468
3143	2599	968989489
3143	838	968989525
3143	2336	968989525
3143	1057	968989633
3143	608	968989741
3143	406	968989799
3143	1302	968989827
3143	3868	968989905
3143	3869	968989905
3143	2302	968989934
3143	3189	968989934
3143	1185	968989958
3143	1635	968990158
3143	2690	968990159
3143	3831	969492521
3143	28	969492575
3143	2692	969492603
3143	2396	969492603
3143	1188	969492629
3143	2108	969492655
3143	1680	969492689
3143	17	969492689
3143	2671	969492798
3143	11	969492798
3143	509	969492798
3143	745	969492911
3143	1617	969492911
3143	1358	969492911
3143	50	969492911
3143	670	969493049
3143	1719	969493079
3143	527	969493079
3143	2289	969493115
3143	309	969493115
3143	1213	969493115
3143	296	969493137
3143	1704	969493137
3143	21	969493182
3143	2624	969493270
3143	665	969493270
3143	3952	978411283
3143	1247	978411558
3143	916	978411581
3143	911	978411609
3143	1947	978411609
3143	2067	978411638
3143	914	978411638
3143	1148	978411755
3143	1223	978411776
3143	3819	978411796
3143	3435	1009865639
3143	858	1009865639
3144	3484	968977769
3144	3300	968977769
3144	1097	968977769
3144	3793	968977829
3144	3744	968977829
3144	3785	968977829
3144	3798	968977856
3144	3827	968977856
3144	3755	968977856
3144	3857	968977944
3144	1197	968977996
3144	1090	968977996
3144	293	968978017
3144	1387	968978017
3144	3083	968978041
3144	1639	968978058
3144	3147	968978058
3144	481	968978169
3144	3186	968978169
3144	1215	968978169
3145	1197	968972979
3145	1961	968972979
3145	3868	968973219
3145	3793	968973356
3145	2351	968973606
3145	2010	968973653
3145	1041	968973714
3145	908	968973750
3145	1136	968973750
3145	1219	968973771
3145	910	968973789
3145	1080	968973823
3145	1283	968973847
3145	3067	968973847
3145	1394	968973847
3145	1960	968973918
3145	3469	968973941
3145	1196	968973984
3145	3114	968974002
3145	2804	968974022
3145	1193	968974022
3145	2064	968974066
3145	1230	968974066
3145	1242	968974066
3145	2908	968974089
3145	2361	968974114
3145	1243	968974144
3145	1247	968974144
3145	2926	968974162
3145	1265	968974195
3145	162	968974213
3145	1537	968974366
3145	1189	968974400
3145	1259	968974438
3145	1077	968974469
3145	2693	968974486
3145	2843	968974566
3145	2284	968974605
3145	1225	968974618
3145	1289	968974892
3145	1649	968974918
3145	3077	968974949
3145	260	968975064
3145	1198	968975081
3145	1222	968975108
3145	1291	968975156
3145	457	968975156
3145	969	968975222
3145	2571	968975240
3145	1220	968975264
3145	3104	968975295
3145	2105	968975417
3145	2115	968975468
3145	2863	968975775
3145	390	968975775
3145	1172	968975790
3145	1279	968975848
3145	1288	968975848
3145	1	968975888
3145	3108	968975888
3145	2791	968975908
3145	1258	968975996
3145	2857	969323903
3145	2080	969323928
3145	1267	969324132
3145	3071	969324192
3145	750	969324240
3146	527	968964300
3146	2174	968964356
3146	3508	968964608
3146	1193	968964691
3146	541	968964714
3146	50	968964753
3146	608	968964773
3146	593	968964811
3146	3471	968964836
3146	1294	968964886
3146	1304	968964912
3146	2028	968964996
3146	2313	968965019
3146	1247	968965062
3146	1259	968965114
3146	3362	968965140
3146	1090	968965180
3146	2871	968965215
3146	1387	968965284
3146	1208	968965284
3146	3361	968965322
3146	2921	968965663
3146	2922	968965663
3146	150	968965700
3146	104	968965727
3146	1222	968965727
3146	2321	968965800
3146	2951	968965800
3146	3135	968965870
3146	1968	968965919
3146	553	968965938
3146	1923	968965955
3146	1270	968966016
3146	3418	968966056
3146	3019	968966091
3146	1961	968966091
3146	950	968966108
3146	1407	968966128
3146	3147	968966324
3146	3186	968966363
3146	3189	968966363
3147	593	968963573
3147	172	968963573
3147	2858	968963674
3147	2706	968963674
3147	3285	968963692
3147	2683	968963692
3147	2707	968963692
3147	2710	968963721
3147	2908	968963721
3147	223	968963741
3147	2355	968963741
3147	3408	968963817
3147	2959	968963817
3147	3175	968963835
3147	2580	968963856
3147	3717	968963856
3147	3578	968963856
3147	3174	968963921
3147	2390	968963921
3147	2723	968963942
3147	2490	968963962
3147	299	968963988
3147	1513	968964090
3147	2395	968964113
3147	2700	968964113
3147	2762	968964113
3147	2841	968964138
3147	2987	968964159
3147	3114	968964159
3147	3481	968964328
3147	3861	968964328
3147	2542	968964467
3147	347	968964491
3147	1271	968964509
3147	3421	968964560
3147	1288	968964594
3147	2596	968964679
3147	1148	968964700
3147	50	968964700
3147	1223	968964700
3147	745	968964725
3147	527	968964742
3147	2329	968964760
3147	1089	968964760
3147	1	968964771
3147	2028	968964806
3147	3006	968964825
3147	1041	968964825
3147	1500	968964842
3147	2321	968964842
3147	1704	968964842
3147	296	968964873
3147	34	968964873
3147	720	968964890
3147	1266	968964890
3147	356	968964890
3147	3418	968964908
3147	2289	968964934
3147	866	968964934
3147	1639	968964978
3147	1885	968964978
3147	1396	968964978
3147	3265	968964997
3147	3052	968965020
3147	3755	968965070
3147	125	968965157
3147	2194	968965180
3147	82	968965288
3147	2324	968965318
3147	2890	968965354
3147	780	968965429
3147	155	968965429
3147	1407	968966035
3147	253	968966035
3147	2617	968966048
3147	346	968966128
3147	1617	968966202
3147	1805	968966202
3147	1909	968966202
3147	1589	968966230
3147	1597	968966230
3147	517	968966230
3147	1459	968966249
3147	2	968966314
3147	589	968966371
3147	457	968966371
3147	2058	968966403
3147	1610	968966403
3147	3256	968966403
3147	480	968966403
3147	2353	968966403
3147	377	968966403
3147	6	968966428
3147	733	968966428
3147	10	968966428
3147	21	968966428
3147	2916	968966428
3147	1580	968966445
3147	2278	968966480
3147	590	968966511
3147	380	968966525
3147	736	968966547
3147	47	968966583
3148	902	968961430
3148	2502	968961430
3148	2976	968961430
3148	919	968961567
3148	1196	968961567
3148	1259	968961613
3148	1291	968961613
3148	2871	968961613
3148	1197	968961613
3148	1210	968961613
3148	592	968961643
3148	3175	968961643
3148	1215	968961643
3148	1073	968961674
3148	590	968961694
3148	2161	968961727
3148	3168	968961727
3148	1276	968961790
3148	1256	968961827
3148	2997	968961827
3148	2324	968961827
3148	2858	968961847
3148	1136	968961847
3148	223	968961873
3148	2804	968961873
3148	3421	968961899
3148	2596	968961899
3148	34	968961899
3148	2064	968961918
3148	2599	968961953
3148	2318	968961985
3148	3178	968961985
3148	2395	968962047
3148	1784	968962047
3148	2918	968962047
3148	1285	968962072
3148	671	968962072
3148	2542	968962072
3148	2716	968962072
3148	3671	968962096
3148	1968	968962096
3148	2924	968962141
3148	345	968962160
3148	1220	968962160
3148	3174	968962187
3148	3361	968962187
3148	3552	968962187
3148	3265	968995293
3148	50	968995293
3148	858	968995314
3148	2329	968995401
3148	1213	968995401
3148	1221	968995401
3148	1104	968995445
3148	110	968995466
3148	318	968995466
3148	912	968995485
3148	1594	968995485
3148	527	968995506
3149	1291	968951715
3149	2628	968951715
3149	2236	968951760
3149	1961	968951760
3149	3555	968951992
3149	3793	968951993
3149	3751	968951993
3149	3408	968952024
3149	3484	968952024
3149	3578	968952024
3149	3624	968952048
3149	3536	968952048
3149	3623	968952072
3149	3879	968952090
3149	3513	968952108
3149	3755	968952120
3149	3752	968952136
3149	3273	968952173
3149	3825	968952173
3149	3301	968952186
3150	1459	968947348
3150	1407	968947473
3150	3498	968947473
3150	3104	968947473
3150	3148	968947557
3150	3146	968947603
3150	2858	968958915
3150	2706	968958915
3150	2694	968958968
3150	3203	968959030
3150	2599	968959073
3150	1093	968959073
3150	2688	968959112
3150	785	968959146
3150	2443	968959301
3150	24	968959301
3150	1513	968959336
3150	2762	968959363
3150	223	968959475
3150	3160	971219171
3150	289	971219498
3150	2166	971219658
3150	2072	971219716
3150	344	971219840
3150	2133	971219879
3150	3206	971219924
3150	3251	971219924
3150	2791	971219949
3150	588	971219967
3150	2971	971220003
3150	3897	971220022
3150	3649	971220041
3150	11	971220061
3150	1021	971220123
3150	1784	971220232
3150	1331	971220275
3150	1517	971220275
3150	1270	971220336
3150	3478	971220373
3150	1092	971220418
3150	1257	971220644
3150	3948	972403359
3150	3925	972403402
3150	3408	972403582
3150	3536	975622575
3150	2125	975622686
3150	2387	975622710
3150	1892	976321323
3150	1673	980366914
3151	1955	968912843
3151	780	968913397
3151	344	968913464
3151	1377	968913512
3151	754	968913731
3151	1918	968913839
3151	2000	968913839
3151	2001	968913839
3151	2002	968913839
3151	2340	968913881
3151	2398	968913956
3151	185	968913956
3151	2087	968914021
3151	597	968914059
3151	2091	968914085
3151	1210	968914085
3151	1125	968914133
3151	957	968914187
3151	191	968914187
3151	531	968914220
3151	1923	968914284
3151	552	968914284
3151	1307	968914319
3151	2628	968914381
3151	260	968914381
3151	1198	968914422
3151	2115	968914455
3151	2995	968914494
3151	2519	968914494
3151	2797	968914535
3151	349	968914647
3151	1353	968914684
3151	788	968914784
3151	2136	968914784
3151	500	968914817
3151	480	968914871
3151	1101	968914917
3151	455	968914964
3151	1088	968914998
3151	1219	968915108
3151	589	968915152
3151	908	968915152
3151	2762	968915152
3151	1036	968915152
3151	457	968915188
3151	608	968915188
3151	2571	968915188
3151	1214	968915188
3151	1240	968915188
3151	1625	968915215
3151	1200	968915215
3151	930	968915282
3151	733	968915332
3151	1127	968915332
3151	2916	968915332
3151	933	968915418
3151	1674	968915418
3151	2184	968915418
3151	1573	968915418
3151	377	968915459
3151	1994	968915459
3151	2206	968915710
3151	3203	968915710
3151	3476	968915710
3151	3510	968915710
3151	3249	968915754
3151	1892	968915754
3151	832	968915754
3151	350	968915754
3151	1608	968915888
3151	257	968915888
3151	1876	968916009
3151	292	968916009
3151	463	968916009
3151	3044	968916046
3151	3101	968916046
3151	2183	968916046
3151	1722	968916046
3151	2617	968916093
3151	587	968916121
3151	1370	968916121
3151	2212	968916155
3151	3102	968916155
3151	1909	968916155
3151	3176	968916221
3151	1792	968916339
3151	1269	968916400
3151	1603	968916400
3151	3257	968916400
3151	3623	968916400
3151	3686	968916400
3151	3015	968916456
3151	1438	968916492
3151	1552	968916525
3151	3857	968916609
3151	3763	968916609
3151	2605	968916643
3151	3219	968916716
3151	2688	968916765
3151	2881	968916765
3151	1037	968916765
3151	2676	968916949
3151	2424	968917697
3151	915	968918310
3151	2078	968918805
3151	919	968918805
3151	1196	968918805
3151	1387	968919078
3151	1270	968919279
3151	2080	968919279
3151	110	968919279
3151	2764	968919279
3151	356	968919279
3151	913	968919526
3151	3471	968919526
3151	47	968919526
3151	2918	968919720
3151	1291	968919973
3151	1380	968920058
3151	1	968920178
3151	1017	968920178
3152	3107	968910027
3152	3754	968910253
3152	260	968910486
3152	2797	1019015669
3152	2161	1019015720
3152	3793	1019015890
3152	3852	1019015890
3153	3809	968906379
3153	527	968906379
3153	2517	968906393
3153	3844	968906499
3153	2858	968906647
3153	2329	968906647
3153	2706	968906647
3153	1394	968906758
3153	1197	968906800
3153	3617	968906865
3153	1307	968906865
3153	1968	968906921
3153	1285	968906985
3153	3526	968907007
3153	356	968907052
3153	3039	968907083
3153	2797	968907083
3153	1923	968907116
3153	550	968907130
3153	543	968907183
3153	2915	968907214
3153	2324	968907282
3154	1617	968904181
3154	123	968904201
3154	593	968904259
3154	1	968904326
3154	919	968904326
3154	1907	968904326
3154	2355	968904348
3154	588	968904368
3154	34	968904440
3154	904	968904475
3154	903	968904503
3154	1892	968904526
3154	1092	968904568
3154	2902	968904602
3154	1219	968904602
3154	2858	968904624
3154	1183	968904657
3154	912	968904672
3154	3159	968904694
3154	2539	968904743
3154	1526	968904764
3154	2109	968904803
3154	3114	968904834
3154	2908	968904872
3154	527	968904886
3154	2622	968904935
3154	1967	968904954
3154	1291	968904982
3154	2115	968904982
3154	1541	968904998
3154	647	968905047
3154	2683	968905071
3154	720	968905180
3154	3155	968905196
3154	3081	968905248
3154	3408	968905507
3154	1584	968905555
3154	1196	968905592
3154	253	968905627
3154	1417	968905653
3154	2161	968905683
3154	1210	968905723
3154	2272	968905747
3154	2336	968905805
3154	2396	968905822
3154	2028	968905836
3154	356	968905851
3154	2947	968905906
3154	2763	968905924
3154	2006	968905939
3154	17	968905982
3154	261	968906004
3154	589	968906057
3154	2125	968906184
3154	2707	968906292
3154	2436	968906338
3154	1962	968906367
3154	2770	968906431
3154	2716	968906591
3154	3578	968906591
3154	2629	968906668
3154	2574	968906734
3154	2762	968906876
3154	920	968906945
3154	111	968906989
3154	745	968907207
3154	1148	968907207
3154	3751	968907207
3154	1223	968907207
3154	3483	968907265
3154	1566	968907265
3154	2394	968907265
3154	1671	968907315
3154	2273	968907433
3154	3161	969644455
3154	446	969644516
3154	296	969644576
3154	2324	969644576
3154	1682	969644671
3154	3178	969644671
3154	36	969644789
3154	1293	969644847
3154	1246	969644847
3154	1173	969644890
3154	1960	969644890
3154	1186	969644953
3154	3831	969645162
3154	50	969645215
3154	25	969645274
3154	3034	969645462
3154	260	969645462
3154	1955	969645549
3154	2176	973301711
3154	1344	973302036
3154	1086	973302146
3154	2184	973302589
3154	2183	973302615
3154	1333	973302628
3154	2320	973302972
3154	1372	973303377
3154	1373	973303377
3154	329	973303377
3154	2206	973792689
3154	933	973792707
3154	11	977169974
3154	1810	977170236
3154	3948	977170287
3154	2804	977170375
3154	928	981253003
3155	1961	968895005
3155	3101	968895022
3155	1090	968895047
3155	593	968895127
3155	1610	968895165
3155	589	968895203
3155	1674	968895203
3155	3686	968895229
3155	923	968895264
3155	1208	968895292
3155	2872	968895351
3155	110	968895372
3155	1275	968895404
3155	2263	968895462
3155	1237	968895487
3155	2020	968895535
3155	3256	968895593
3155	349	968895616
3155	457	968895642
3155	953	968895721
3155	912	968895745
3155	1172	968895819
3155	1259	968895843
3155	1246	968895876
3155	2268	968895923
3155	1101	968895943
3155	1035	968895997
3155	1028	968896016
3155	3447	968896136
3155	1949	968896210
3155	1207	968896210
3155	919	968896331
3155	945	968896331
3155	899	968896331
3155	2565	968896331
3155	1220	968896353
3155	364	968896371
3155	3061	968896421
3155	1416	968896488
3155	1944	968896604
3155	534	968896604
3155	260	968896681
3155	858	968896681
3155	1198	968896714
3155	1387	968896714
3155	1214	968896714
3155	1036	968896739
3155	1240	968896739
3155	1287	968896771
3155	1954	968896771
3155	2944	968896771
3155	474	968896790
3155	1296	968896894
3155	1097	968896945
3155	34	968896965
3155	2018	968896987
3155	1073	968896987
3155	246	968897198
3155	527	968897321
3155	1299	968897338
3155	249	968897367
3155	1	968897524
3155	541	968897566
3155	1997	968897670
3155	1350	968897710
3156	1193	968886618
3156	610	968886638
3156	3408	968886733
3156	3147	968886733
3156	3186	968886733
3156	3156	968886785
3156	3301	968886785
3156	3146	968886806
3156	589	968886926
3156	2692	968886926
3156	1370	968886926
3156	457	968886959
3156	110	968886959
3156	2571	968886959
3156	21	968886959
3156	2058	968886983
3156	3418	968886983
3156	165	968887013
3156	555	968887014
3156	10	968887046
3156	1597	968887111
3156	316	968887111
3156	2763	968887157
3156	1527	968887187
3156	89	968887208
3156	2540	968887260
3156	368	968887260
3156	3753	968887317
3157	2858	968884814
3157	1278	968884850
3157	3671	968884869
3157	1	968884950
3157	3114	968884950
3157	2716	968885025
3157	1079	968885025
3157	3552	968885050
3157	1220	968885050
3157	3210	968885072
3157	1663	968885072
3157	2867	968885101
3157	3868	968885101
3157	2296	968885234
3157	296	968899853
3157	1214	968900634
3157	1923	968901142
3157	592	968901519
3157	1961	968901589
3157	1200	968901715
3157	2791	968901716
3157	2174	968901738
3157	2423	968901772
3157	1196	968901772
3157	1028	968901801
3157	2401	968901831
3157	3508	968901831
3157	593	968901859
3157	1198	968901859
3157	1210	968901859
3157	2028	968901860
3157	1266	968901884
3157	3039	968901885
3157	2795	968901885
3157	2700	968902006
3157	1517	968902021
3157	3253	968902112
3157	1580	968902112
3157	514	968902139
3157	1907	968906291
3157	595	968906319
3157	3863	968942267
3157	260	968942326
3157	3104	968958016
3157	2406	968958038
3157	2418	968958078
3157	3525	968958098
3157	3033	968958126
3157	2134	968958126
3157	3499	968958485
3157	2476	968958539
3157	1967	968958981
3157	1097	968958981
3157	2193	968959499
3157	367	968959499
3157	1625	968959598
3157	2268	968959636
3157	165	968959657
3157	1036	968959657
3157	589	968960017
3157	1240	968960017
3157	1201	968960033
3157	1222	968960033
3157	2947	968960043
3157	2571	968960060
3157	1954	968960060
3157	457	968960078
3157	2353	968960087
3157	3793	968960104
3157	3418	968960104
3157	1376	968960117
3157	1206	968960147
3157	1356	968960213
3157	1371	968960213
3157	1374	968960213
3157	2916	968960272
3157	3527	968960287
3157	610	968960304
3157	1573	968960324
3157	2641	968960351
3158	3793	968882082
3158	3831	968882082
3158	3751	968882082
3158	1676	968882235
3158	2333	968882248
3158	3578	968882312
3158	778	968882398
3158	1255	968882520
3158	247	968882641
3158	2985	968882670
3158	1241	968882706
3158	3155	968883316
3158	3189	968883316
3158	745	968883793
3158	2329	968883793
3158	36	968883793
3158	527	968883793
3158	593	968883807
3158	1	968883838
3158	2762	968883855
3158	1277	968883892
3158	1266	968883915
3158	50	968883984
3158	260	968884096
3158	1199	968884096
3158	1175	968884130
3158	1196	968884130
3158	1214	968884130
3158	2571	968884148
3158	1206	968884148
3158	1240	968884148
3158	480	968884169
3158	1374	968884169
3158	32	968884169
3158	2968	968884169
3158	29	968884239
3158	1356	968884257
3158	3702	968884257
3158	2140	968884303
3158	1372	968884303
3158	2657	968884370
3158	3698	968884387
3158	1391	968884387
3158	2366	968884600
3158	1287	968884613
3158	590	968884628
3158	3479	968884641
3158	1967	968884665
3158	541	968884719
3158	1148	968884782
3158	111	968884819
3158	2692	968991238
3158	1220	968991312
3158	1136	969322360
3158	3746	971889415
3158	1210	971889433
3158	105	971889473
3158	2859	971889512
3158	1587	971889606
3158	3676	971889638
3158	1354	974067706
3158	235	974067879
3158	296	979170394
3158	1208	979170425
3158	2788	979170451
3158	1225	979170517
3158	1080	979170557
3158	3897	979170778
3158	2997	979170789
3158	1288	979170803
3158	319	979170831
3158	1517	979170847
3158	2291	979170893
3158	47	979170906
3158	2348	979170940
3158	2858	979510926
3158	3510	979511000
3158	1250	993070402
3158	1339	993070403
3158	3429	993070451
3158	2599	993070488
3158	3826	993070538
3158	2542	993070572
3158	1197	993070623
3158	3000	993070638
3158	3081	993070680
3158	3114	993070747
3158	2617	993070809
3158	2890	993070927
3158	1298	993071076
3158	720	993071088
3158	2916	993071270
3158	1262	993071433
3158	1198	993071511
3158	34	993071620
3158	2908	993071630
3158	1079	993071682
3158	110	993071757
3158	2075	993071772
3158	2336	993071772
3158	2959	993071783
3158	1270	993071809
3158	2396	993071809
3158	2324	993071823
3158	595	993071860
3158	2467	993071884
3158	1291	993071896
3158	3105	993071909
3158	2359	993072029
3158	1209	993072081
3158	3317	993072092
3158	2174	993072122
3158	1641	993072181
3158	150	993072198
3158	1635	993072211
3158	2918	993072227
3158	1639	993072266
3158	2716	993072266
3158	3108	993072281
3158	1961	993072309
3158	1282	993072321
3158	3608	993072381
3158	3148	993072381
3158	184	993072406
3158	1343	993072425
3158	1246	993072425
3158	1554	993072451
3158	1682	993072463
3158	3740	993072474
3158	293	993072500
3158	1797	993072500
3158	345	993072500
3158	551	993072500
3158	1747	993072515
3158	249	993072552
3158	2020	993072552
3158	2384	993072610
3158	3386	993072661
3158	508	993072696
3158	3868	993072721
3158	592	993072779
3158	1711	993072815
3158	1921	993072862
3158	475	993072893
3158	3174	993072909
3158	364	993072928
3158	2115	993072940
3158	1190	993073006
3158	2700	993073027
3158	180	993073027
3158	2273	993073053
3158	2108	993073145
3158	2683	993073156
3158	62	993073193
3158	3863	993073207
3158	1171	993073247
3158	799	993073347
3158	661	993073347
3158	2111	993073384
3158	2712	993073422
3158	3107	993073438
3158	2723	993073447
3158	2337	993073519
3158	1597	993073536
3158	1092	993073563
3158	2826	993073574
3158	3615	993073595
3158	1275	993073602
3158	1658	993073674
3158	282	993073674
3158	851	993073674
3158	1377	993074097
3158	2431	993074255
3158	3186	993074269
3158	1173	993074295
3158	2033	993074335
3158	3053	993074348
3158	1884	993074822
3158	2735	993074842
3158	2478	993074889
3158	324	993075487
3158	3949	993143092
3158	1860	993143540
3158	2761	993164058
3158	1617	993164081
3158	2628	993164340
3158	1278	993164506
3158	1303	993423019
3158	2686	993825164
3158	306	993825214
3158	2021	995143624
3158	2529	996103590
3158	322	996103719
3158	3910	996477885
3158	1527	998167809
3158	318	1009168229
3158	223	1009168490
3158	1673	1009168503
3158	3271	1009168530
3158	1873	1009168530
3158	1611	1009168546
3158	3266	1009168664
3158	1784	1009168745
3158	588	1009168769
3158	1729	1009168769
3158	141	1009168769
3158	2355	1009168799
3158	3783	1009168994
3158	2028	1016674633
3158	2116	1017191714
3158	2437	1023066865
3158	1690	1025053306
3158	1200	1025053306
3158	750	1041468796
3159	1193	968879291
3159	3701	968879291
3159	1197	968879330
3159	3274	968879331
3159	3793	968879474
3159	3831	968879474
3159	3751	968879474
3159	3753	968879474
3159	778	968879548
3159	2628	968879571
3159	260	968879571
3159	2959	968879591
3159	2762	968879608
3159	1554	968879630
3159	475	968879696
3159	296	968879715
3159	2997	968879779
3159	2683	968879779
3159	2707	968879779
3159	223	968879831
3159	2355	968879831
3159	2976	968879831
3159	2541	968879848
3159	1911	968879897
3159	2599	968879897
3159	1093	968879897
3159	3408	968879979
3159	3159	968879979
3159	3175	968880146
3159	2716	968880172
3159	2333	968880331
3159	2580	968880331
3159	3578	968880331
3159	2761	968880361
3159	3053	968880393
3159	3174	968880393
3159	2390	968880393
3159	2622	968880454
3159	3219	968880496
3159	2686	968880571
3159	2692	968880571
3159	3081	968880670
3159	2396	968880670
3159	2700	968880670
3159	2987	968880797
3159	2693	968880797
3159	3114	968880797
3159	2337	968880797
3159	1148	968881291
3159	527	968881291
3159	2804	968881314
3159	318	968881314
3159	593	968881393
3159	745	968881393
3159	50	968881538
3159	1956	968881574
3159	912	968881617
3159	919	968881901
3159	541	968881901
3159	1207	968882043
3159	2858	968882066
3159	678	968882066
3159	1214	968882066
3159	608	968882123
3159	1206	968882123
3159	1225	968882283
3159	1199	968882313
3159	247	968882357
3159	36	968882491
3159	1266	968882527
3159	1179	968882527
3159	2657	968882640
3159	2324	968882764
3159	3844	968883250
3159	3809	968883320
3159	1090	968883473
3159	1196	968883618
3159	1198	968883618
3159	2348	968883618
3159	1259	968883679
3159	1288	968883679
3159	1258	968883727
3159	1240	968883727
3159	1270	968883839
3159	1285	968883839
3159	1961	968883839
3159	1097	968883839
3159	2248	968884103
3159	1185	968884103
3159	2739	968884103
3159	1968	968884103
3159	3424	968884126
3159	2918	968884126
3159	1210	968884126
3159	2020	968884126
3159	592	968884172
3159	1967	968884193
3159	1036	968884193
3159	1220	968884193
3159	2467	968884214
3159	1257	968884261
3159	3608	968884261
3159	1307	968884261
3159	1962	968884261
3159	2797	968884261
3159	2194	968884282
3159	3398	968884282
3159	3147	968989429
3159	3189	968989470
3159	1173	968989543
3159	1235	968989592
3159	1387	968989649
3159	1639	968989679
3159	1032	968989679
3159	3868	968989712
